date,hy_oas,bbb_oas,sp500,hy_oas_52w_ma,hy_oas_deviation_bps,stress_signal,hy_bbb_diff,hy_oas_percentile,sp500_12m_return,sp500_drawdown_pct,sp500_52w_high,rolling_corr_52w,hy_oas_yoy_chg,hy_oas_zscore,regime,hy_oas_chg,sp500_chg_pct,sp500_fwd_12m_pct,sp500_fwd_6m_pct
2020-07-10,6.1400,1.9800,3185.0400,5.1648,97.5192,0,4.1600,68.7704,5.6829,-5.7725,3380.1599,-0.7554,2.1200,0.2166,Elevated,-0.0300,1.7581,37.1898,20.0826
2020-07-17,5.7400,1.9100,3224.7300,5.1969,54.3077,0,3.8300,62.9780,8.3357,-4.5983,3380.1599,-0.7473,1.6700,0.0673,Elevated,-0.4000,1.2461,34.1867,16.8547
2020-07-24,5.2900,1.8300,3215.6299,5.2238,6.6154,0,3.4600,56.7073,6.2716,-4.8675,3380.1599,-0.7444,1.4000,-0.1006,Elevated,-0.4500,-0.2822,37.1983,19.4624
2020-07-31,5.1600,1.8500,3271.1201,5.2425,-8.2500,0,3.3100,54.8335,11.5643,-3.2259,3380.1599,-0.7451,0.9700,-0.1491,Elevated,-0.1300,1.7256,34.3656,13.5464
2020-08-07,5.0600,1.7700,3351.2800,5.2569,-19.6923,0,3.2900,53.6120,14.8230,-0.8544,3380.1599,-0.7426,0.7500,-0.1864,Elevated,-0.1000,2.4505,32.3829,15.9805
2020-08-14,5.2600,1.7600,3372.8501,5.2721,-1.2115,0,3.5000,56.3260,16.7609,-0.2163,3380.1599,-0.7380,0.7900,-0.1116,Elevated,0.2000,0.6436,32.4696,16.6619
2020-08-21,5.2500,1.7800,3397.1599,5.2913,-4.1346,0,3.4700,56.1588,19.3196,0.0000,3397.1599,-0.7409,1.0000,-0.1153,Elevated,-0.0100,0.7207,30.7466,14.9993
2020-08-28,5.0000,1.7700,3508.0100,5.3088,-30.8846,0,3.2300,52.2267,19.8721,0.0000,3508.0100,-0.7348,0.9100,-0.2087,Elevated,-0.2500,3.2630,28.5450,8.6414
2020-09-04,5.1300,1.7400,3426.9600,5.3296,-19.9615,0,3.3900,54.4903,15.0485,-2.3104,3508.0100,-0.7328,1.0800,-0.1600,Elevated,0.1300,-2.3104,32.3456,12.1093
2020-09-11,5.2100,1.7700,3340.9700,5.3562,-14.6154,0,3.4400,55.6993,11.0920,-4.7617,3508.0100,-0.7376,1.3800,-0.1300,Elevated,0.0800,-2.5092,33.4517,18.0298
2020-09-18,5.1600,1.7400,3319.4700,5.3821,-22.2115,0,3.4200,54.8061,10.9423,-5.3746,3508.0100,-0.7473,1.3500,-0.1487,Elevated,-0.0500,-0.6435,33.5451,17.8833
2020-09-25,5.6400,1.8600,3298.4600,5.4138,22.6154,0,3.7800,61.9855,11.3671,-5.9735,3508.0100,-0.7557,1.6500,0.0311,Elevated,0.4800,-0.6329,35.0776,20.4968
2020-10-02,5.3800,1.8300,3348.4199,5.4331,-5.3077,0,3.5500,58.3065,13.4285,-4.5493,3508.0100,-0.7616,1.0000,-0.0663,Elevated,-0.2600,1.5146,30.1223,20.0527
2020-10-09,4.9200,1.7300,3477.1399,5.4488,-52.8846,0,3.1900,50.5238,17.0648,-0.8800,3508.0100,-0.7694,0.8200,-0.2386,Calm,-0.4600,3.8442,26.2917,18.7413
2020-10-16,4.9400,1.7100,3483.8101,5.4665,-52.6538,0,3.2300,51.0467,16.6637,-0.6898,3508.0100,-0.7782,0.9200,-0.2310,Calm,0.0200,0.1918,28.3471,20.1406
2020-10-23,4.8700,1.6700,3465.3899,5.4854,-61.5385,0,3.2000,49.6380,14.6512,-1.2149,3508.0100,-0.7893,0.9800,-0.2572,Calm,-0.0700,-0.5287,31.1512,20.6263
2020-10-30,5.2500,1.7100,3269.9600,5.5077,-25.7692,0,3.5400,56.3103,6.6207,-6.7859,3508.0100,-0.7990,1.1600,-0.1145,Elevated,0.3800,-5.6395,40.8390,27.8661
2020-11-06,4.6700,1.6000,3509.4399,5.5206,-85.0577,0,3.0700,44.4177,13.4610,0.0000,3509.4399,-0.8057,0.6700,-0.3321,Calm,-0.5800,7.3236,33.8541,20.6061
2020-11-13,4.6300,1.5500,3585.1499,5.5315,-90.1538,0,3.0800,43.4992,14.8917,0.0000,3585.1499,-0.8083,0.5700,-0.3470,Calm,-0.0400,2.1573,30.6180,16.4205
2020-11-20,4.4900,1.4800,3557.5400,5.5385,-104.8462,0,3.0100,41.1387,14.3797,-0.7701,3585.1499,-0.8155,0.3600,-0.3994,Calm,-0.1400,-0.7701,32.0564,16.8184
2020-11-27,4.3500,1.4400,3638.3501,5.5450,-119.5000,0,2.9100,38.9022,15.8349,0.0000,3638.3501,-0.8216,0.3400,-0.4518,Calm,-0.1400,2.2715,26.2831,15.5499
2020-12-04,4.0300,1.3500,3699.1201,5.5477,-151.7692,0,2.6800,32.7462,17.5851,0.0000,3699.1201,-0.8319,0.1400,-0.5718,Calm,-0.3200,1.6703,22.6895,14.3485
2020-12-11,4.1300,1.4000,3663.4600,5.5558,-142.5769,0,2.7300,34.8800,15.6103,-0.9640,3699.1201,-0.8442,0.4200,-0.5339,Calm,0.1000,-0.9640,28.6221,15.9407
2020-12-18,4.0300,1.3400,3709.4099,5.5654,-153.5385,0,2.6900,32.7338,15.1554,0.0000,3709.4099,-0.8558,0.5000,-0.5713,Calm,-0.1000,1.2543,24.5654,12.3211
2020-12-25,4.0500,1.3300,3703.0601,5.5748,-152.4808,0,2.7200,33.2668,14.2913,-0.1712,3709.4099,-0.8673,0.4900,-0.5634,Calm,0.0200,-0.1712,27.6185,15.5990
2021-01-01,3.8600,1.3000,3756.0701,5.5796,-171.9615,0,2.5600,27.8132,16.1126,0.0000,3756.0701,-0.8803,0.2500,-0.6346,Calm,-0.1900,1.4315,26.8927,15.8748
2021-01-08,3.7600,1.2800,3824.6799,5.5850,-182.5000,0,2.4800,25.0000,17.1292,0.0000,3824.6799,-0.8935,0.2800,-0.6719,Calm,-0.1000,1.8266,22.2855,14.2462
2021-01-15,3.7400,1.2500,3768.2500,5.5917,-185.1731,0,2.4900,24.2231,13.1736,-1.4754,3824.6799,-0.9060,0.3500,-0.6790,Calm,-0.0200,-1.4754,23.7405,14.8321
2021-01-22,3.7500,1.2600,3841.4700,5.5931,-184.3077,0,2.4900,24.6417,16.5682,0.0000,3841.4700,-0.9168,0.0700,-0.6748,Calm,0.0100,1.9431,14.4859,14.8464
2021-01-29,3.7900,1.2700,3714.2400,5.5885,-179.8462,0,2.5200,26.3325,15.1517,-3.3120,3841.4700,-0.9294,-0.2400,-0.6594,Calm,0.0400,-3.3120,19.3205,18.3354
2021-02-05,3.5800,1.2400,3886.8301,5.5852,-200.5192,0,2.3400,19.7536,16.8019,0.0000,3886.8301,-0.9392,-0.1700,-0.7381,Calm,-0.2100,4.6467,15.7892,14.1424
2021-02-12,3.4800,1.2200,3934.8301,5.5837,-210.3654,0,2.2600,17.2359,16.4096,0.0000,3934.8301,-0.9490,-0.0800,-0.7753,Calm,-0.1000,1.2349,12.2956,13.5500
2021-02-19,3.4100,1.1800,3906.7100,5.5788,-216.8846,0,2.2300,15.6349,17.0462,-0.7146,3934.8301,-0.9612,-0.2500,-0.8011,Calm,-0.0700,-0.7146,11.3180,13.6934
2021-02-26,3.5200,1.1900,3811.1499,5.5496,-202.9615,0,2.3300,18.1602,29.0070,-3.1432,3934.8301,-0.9762,-1.5200,-0.7592,Calm,0.1100,-2.4460,15.0480,18.3205
2021-03-05,3.6000,1.2400,3841.9399,5.5104,-191.0385,0,2.3600,20.6418,29.2551,-2.3607,3934.8301,-0.9828,-2.0400,-0.7286,Calm,0.0800,0.8079,12.6741,18.0505
2021-03-12,3.5500,1.2600,3943.3401,5.4381,-188.8077,0,2.2900,19.1607,45.4560,0.0000,3943.3401,-0.9836,-3.7600,-0.7470,Calm,-0.0500,2.6393,6.6180,13.0661
2021-03-19,3.6700,1.2400,3913.1001,5.3146,-164.4615,0,2.4300,22.4288,69.7716,-0.7669,3943.3401,-0.9809,-6.4200,-0.7013,Calm,0.1200,-0.7669,14.0559,13.2859
2021-03-26,3.4800,1.2400,3974.5400,5.2087,-172.8654,0,2.2400,17.2727,56.3874,0.0000,3974.5400,-0.9785,-5.5100,-0.7725,Calm,-0.1900,1.5701,14.3040,12.1005
2021-04-02,3.3300,1.1800,4019.8701,5.0913,-176.1346,0,2.1500,13.4281,61.5281,0.0000,4019.8701,-0.9769,-6.1000,-0.8285,Calm,-0.1500,1.1405,13.0847,8.3876
2021-04-09,3.2400,1.1700,4128.7998,5.0006,-176.0577,0,2.0700,11.4838,47.9952,0.0000,4128.7998,-0.9743,-4.7200,-0.8619,Calm,-0.0900,2.7098,8.7066,6.3587
2021-04-16,3.2200,1.1700,4185.4702,4.9219,-170.1923,0,2.0500,11.1199,45.6039,0.0000,4185.4702,-0.9701,-4.0900,-0.8689,Calm,-0.0200,1.3726,4.9485,6.8308
2021-04-23,3.2900,1.1700,4180.1699,4.8308,-154.0769,0,2.1200,12.5690,47.3582,-0.1266,4185.4702,-0.9689,-4.7400,-0.8419,Calm,0.0700,-0.1266,2.1915,8.7252
2021-04-30,3.2800,1.1700,4181.1699,4.7458,-146.5769,0,2.1100,12.2441,47.7075,-0.1027,4185.4702,-0.9663,-4.4200,-0.8451,Calm,-0.0100,0.0239,-1.1777,10.1457
2021-05-07,3.2700,1.1500,4232.6001,4.6640,-139.4038,0,2.1200,12.0378,44.4672,0.0000,4232.6001,-0.9655,-4.2500,-0.8483,Calm,-0.0100,1.2300,-2.5814,10.9845
2021-05-14,3.3500,1.1500,4173.8501,4.5788,-122.8846,0,2.2000,14.1903,45.7503,-1.3880,4232.6001,-0.9680,-4.4300,-0.8175,Calm,0.0800,-1.3880,-3.5929,12.1950
2021-05-21,3.3700,1.1400,4155.8599,4.5079,-113.7885,0,2.2300,14.7290,40.6168,-1.8131,4232.6001,-0.9681,-3.6900,-0.8094,Calm,0.0200,-0.4310,-6.1239,13.0442
2021-05-28,3.2900,1.1200,4204.1099,4.4421,-115.2115,0,2.1700,12.7159,38.0973,-0.6731,4232.6001,-0.9685,-3.4200,-0.8391,Calm,-0.0800,1.1610,-1.0911,9.2888
2021-06-04,3.2800,1.1300,4229.8901,4.3994,-111.9423,0,2.1500,12.3137,32.4353,-0.0640,4232.6001,-0.9669,-2.2200,-0.8423,Calm,-0.0100,0.6132,-2.8689,7.2943
2021-06-11,3.2100,1.1100,4247.4399,4.3404,-113.0385,0,2.1000,10.8934,39.6582,0.0000,4247.4399,-0.9646,-3.0700,-0.8682,Calm,-0.0700,0.4149,-8.1597,10.9379
2021-06-18,3.1800,1.0800,4166.4502,4.2858,-110.5769,0,2.1000,10.5325,34.4997,-1.9068,4247.4399,-0.9635,-2.8400,-0.8789,Calm,-0.0300,-1.9068,-11.7993,10.9011
2021-06-25,3.0400,1.0700,4280.7002,4.2210,-118.0962,0,1.9700,8.4116,42.2609,0.0000,4280.7002,-0.9617,-3.3700,-0.9311,Calm,-0.1400,2.7421,-8.6192,10.3976
2021-07-02,3.0400,1.0800,4352.3398,4.1608,-112.0769,0,1.9600,8.4441,39.0519,0.0000,4352.3398,-0.9605,-3.1300,-0.9304,Calm,0.0000,1.6735,-12.1087,9.5085
2021-07-09,3.0700,1.1100,4369.5498,4.1017,-103.1731,0,1.9600,9.4141,37.1898,0.0000,4369.5498,-0.9612,-3.0700,-0.9184,Calm,0.0300,0.3954,-10.7601,7.0369
2021-07-16,3.1800,1.1200,4327.1602,4.0525,-87.2500,0,2.0600,10.7728,34.1867,-0.9701,4369.5498,-0.9593,-2.5600,-0.8762,Calm,0.1100,-0.9701,-10.7230,7.7577
2021-07-23,3.2200,1.1300,4411.7900,4.0127,-79.2692,0,2.0900,11.5055,37.1983,0.0000,4411.7900,-0.9535,-2.0700,-0.8605,Calm,0.0400,1.9558,-10.2036,-0.3139
2021-07-30,3.2600,1.1200,4395.2598,3.9762,-71.6154,0,2.1400,12.3149,34.3656,-0.3747,4411.7900,-0.9480,-1.9000,-0.8449,Calm,0.0400,-0.3747,-6.0285,0.8325
2021-08-06,3.3200,1.1500,4436.5200,3.9427,-62.2692,0,2.1700,14.2134,32.3829,0.0000,4436.5200,-0.9402,-1.7400,-0.8216,Calm,0.0600,0.9387,-6.5666,1.4428
2021-08-13,3.3600,1.1400,4468.0000,3.9062,-54.6154,0,2.2200,15.2140,32.4696,0.0000,4468.0000,-0.9310,-1.9000,-0.8060,Calm,0.0400,0.7096,-4.2043,-1.1047
2021-08-20,3.3700,1.1700,4441.6699,3.8700,-50.0000,0,2.2000,15.5521,30.7466,-0.5893,4468.0000,-0.9237,-1.8800,-0.8017,Calm,0.0100,-0.5893,-4.7998,-2.0893
2021-08-27,3.1700,1.1400,4509.3701,3.8348,-66.4808,0,2.0300,10.5672,28.5450,0.0000,4509.3701,-0.9200,-1.8300,-0.8767,Calm,-0.2000,1.5242,-10.0171,-2.7658
2021-09-03,3.1400,1.1300,4535.4302,3.7965,-65.6538,0,2.0100,10.0155,32.3456,0.0000,4535.4302,-0.9152,-1.9900,-0.8875,Calm,-0.0300,0.5779,-13.4755,-4.5544
2021-09-10,3.1100,1.1200,4458.5801,3.7562,-64.6154,0,1.9900,9.6974,33.4517,-1.6944,4535.4302,-0.9109,-2.1000,-0.8982,Calm,-0.0300,-1.6944,-8.7745,-5.7029
2021-09-17,3.0400,1.1000,4432.9902,3.7154,-67.5385,0,1.9400,8.4109,33.5451,-2.2587,4535.4302,-0.9065,-2.1200,-0.9240,Calm,-0.0700,-0.5739,-12.6249,0.6797
2021-09-24,3.0500,1.0800,4455.4800,3.6656,-61.5577,0,1.9700,8.8304,35.0776,-1.7628,4535.4302,-0.9069,-2.5900,-0.9196,Calm,0.0100,0.5073,-17.1081,1.9657
2021-10-01,3.2000,1.1000,4357.0400,3.6237,-42.3654,0,2.1000,11.4164,30.1223,-3.9333,4535.4302,-0.9057,-2.1800,-0.8622,Calm,0.1500,-2.2094,-17.7051,4.3337
2021-10-08,3.2000,1.1100,4391.3398,3.5906,-39.0577,0,2.0900,11.4462,26.2917,-3.1770,4535.4302,-0.9032,-1.7200,-0.8616,Calm,0.0000,0.7872,-17.1173,2.2075
2021-10-15,3.1200,1.1000,4471.3701,3.5556,-43.5577,0,2.0200,10.0077,28.3471,-1.4124,4535.4302,-0.9020,-1.8200,-0.8913,Calm,-0.0800,1.8225,-19.8664,-1.7619
2021-10-22,3.0700,1.1100,4544.8999,3.5210,-45.0962,0,1.9600,9.4981,31.1512,0.0000,4544.8999,-0.8986,-1.8000,-0.9096,Calm,-0.0500,1.6445,-17.4294,-6.0094
2021-10-29,3.0800,1.1000,4605.3799,3.4792,-39.9231,0,1.9800,9.6836,40.8390,0.0000,4605.3799,-0.8914,-2.1700,-0.9052,Calm,0.0100,1.3307,-15.2934,-10.2804
2021-11-05,3.1200,1.1100,4697.5298,3.4494,-32.9423,0,2.0100,10.1773,33.8541,0.0000,4697.5298,-0.8822,-1.5500,-0.8894,Calm,0.0400,2.0009,-19.7333,-12.2232
2021-11-12,3.0900,1.1200,4682.8501,3.4198,-32.9808,0,1.9700,9.8228,30.6180,-0.3125,4697.5298,-0.8846,-1.5400,-0.9001,Calm,-0.0300,-0.3125,-14.7329,-14.0718
2021-11-19,3.2400,1.1500,4697.9600,3.3958,-15.5769,0,2.0900,12.7791,32.0564,0.0000,4697.9600,-0.8719,-1.2500,-0.8428,Calm,0.1500,0.3227,-15.5944,-16.9563
2021-11-26,3.6200,1.2300,4594.6201,3.3817,23.8269,0,2.3900,23.3846,26.2831,-2.1997,4697.9600,-0.8313,-0.7300,-0.6985,Calm,0.3800,-2.1997,-12.3732,-9.4976
2021-12-03,3.5600,1.2700,4538.4302,3.3727,18.7308,0,2.2900,21.7525,22.6895,-3.3957,4697.9600,-0.7932,-0.4700,-0.7208,Calm,-0.0600,-1.2230,-10.2840,-9.4722
2021-12-10,3.2900,1.2200,4712.0200,3.3565,-6.6538,0,2.0700,14.1705,28.6221,0.0000,4712.0200,-0.7653,-0.8400,-0.8226,Calm,-0.2700,3.8249,-16.5033,-17.2147
2021-12-17,3.3600,1.2400,4620.6401,3.3437,1.6346,0,2.1200,16.1167,24.5654,-1.9393,4712.0200,-0.7347,-0.6700,-0.7956,Calm,0.0700,-1.9393,-16.6271,-20.4690
2021-12-24,3.1200,1.2300,4725.7900,3.3258,-20.5769,0,1.8900,10.2377,27.6185,0.0000,4725.7900,-0.7183,-0.9300,-0.8859,Calm,-0.2400,2.2757,-18.6417,-17.2257
2021-12-31,3.1000,1.2100,4766.1802,3.3112,-21.1154,0,1.8900,9.9234,26.8927,0.0000,4766.1802,-0.7030,-0.7600,-0.8928,Calm,-0.0200,0.8547,-19.4428,-19.7401
2022-01-07,3.2000,1.1700,4677.0298,3.3004,-10.0385,0,2.0300,11.9066,22.2855,-1.8705,4766.1802,-0.6835,-0.5600,-0.8544,Calm,0.1000,-1.8705,-16.7189,-16.6270
2022-01-14,3.0900,1.2000,4662.8501,3.2879,-19.7885,0,1.8900,9.7934,23.7405,-2.1680,4766.1802,-0.6650,-0.6500,-0.8954,Calm,-0.1100,-0.3032,-14.2351,-17.1502
2022-01-21,3.2900,1.2600,4397.9399,3.2790,1.0962,0,2.0300,14.4495,14.4859,-7.7261,4766.1802,-0.6387,-0.4600,-0.8191,Calm,0.2000,-5.6813,-9.6711,-9.9208
2022-01-28,3.6100,1.3300,4431.8501,3.2756,33.4423,0,2.2800,23.6440,19.3205,-7.0146,4766.1802,-0.5538,-0.1800,-0.6974,Calm,0.3200,0.7710,-8.1521,-6.8044
2022-02-04,3.5600,1.3300,4500.5298,3.2752,28.4808,0,2.2300,22.1756,15.7892,-5.5737,4766.1802,-0.4901,-0.0200,-0.7160,Calm,-0.0500,1.5497,-8.0890,-7.8955
2022-02-11,3.6600,1.3500,4418.6401,3.2787,38.1346,0,2.3100,24.9809,12.2956,-7.2918,4766.1802,-0.4393,0.1800,-0.6777,Calm,0.1000,-1.8196,-7.4272,-3.1342
2022-02-18,3.7800,1.4600,4348.8701,3.2858,49.4231,0,2.3200,28.9253,11.3180,-8.7557,4766.1802,-0.4050,0.3700,-0.6319,Calm,0.1200,-1.5790,-6.2035,-2.7683
2022-02-25,3.6200,1.5400,4384.6499,3.2877,33.2308,0,2.0800,23.9528,15.0480,-8.0049,4766.1802,-0.3629,0.1000,-0.6922,Calm,-0.1600,0.8227,-9.4559,-7.4576
2022-03-04,3.9000,1.6900,4328.8701,3.2935,60.6538,0,2.2100,32.2298,12.6741,-9.1753,4766.1802,-0.3017,0.3000,-0.5856,Calm,0.2800,-1.2722,-6.5428,-9.3468
2022-03-11,4.0500,1.8200,4204.3101,3.3031,74.6923,0,2.2300,36.4259,6.6180,-11.7887,4766.1802,-0.2953,0.5000,-0.5285,Calm,0.1500,-2.8774,-8.1516,-3.2574
2022-03-18,3.8100,1.6900,4463.1201,3.3058,50.4231,0,2.1200,29.8632,14.0559,-6.3586,4766.1802,-0.2156,0.1400,-0.6192,Calm,-0.2400,6.1558,-12.2444,-13.2147
2022-03-25,3.5100,1.6100,4543.0601,3.3063,20.3654,0,1.9000,20.4632,14.3040,-4.6813,4766.1802,-0.1793,0.0300,-0.7327,Calm,-0.3000,1.7911,-12.5922,-18.7061
2022-04-01,3.4000,1.4700,4545.8599,3.3077,9.2308,0,1.9300,17.7921,13.0847,-4.6226,4766.1802,-0.1776,0.0700,-0.7740,Calm,-0.1100,0.0616,-9.6032,-21.1234
2022-04-08,3.5700,1.4600,4488.2798,3.3140,25.5962,0,2.1100,22.5171,8.7066,-5.8307,4766.1802,-0.1842,0.3300,-0.7090,Calm,0.1700,-1.2666,-8.5391,-18.9075
2022-04-15,3.6800,1.5400,4392.5898,3.3229,35.7115,0,2.1400,25.6818,4.9485,-7.8384,4766.1802,-0.2043,0.4600,-0.6669,Calm,0.1100,-2.1320,-5.8041,-18.4292
2022-04-22,3.6500,1.6100,4271.7798,3.3298,32.0192,0,2.0400,24.9432,2.1915,-10.3731,4766.1802,-0.2347,0.3600,-0.6779,Calm,-0.0300,-2.7503,-3.2366,-12.1502
2022-04-29,3.9300,1.6900,4131.9302,3.3423,58.7692,0,2.2400,33.1694,-1.1777,-13.3073,4766.1802,-0.3103,0.6500,-0.5712,Calm,0.2800,-3.2738,0.9088,-5.5875
2022-05-06,4.1800,1.7100,4123.3398,3.3598,82.0192,0,2.4700,39.2290,-2.5814,-13.4875,4766.1802,-0.3916,0.9100,-0.4760,Calm,0.2500,-0.2079,0.3131,-8.5559
2022-05-13,4.6300,1.8000,4023.8899,3.3844,124.5577,1,2.8300,46.7900,-3.5929,-15.5741,4766.1802,-0.4984,1.2800,-0.3047,Calm,0.4500,-2.4119,2.4899,-0.7694
2022-05-20,4.9100,1.8900,3901.3601,3.4140,149.5962,1,3.0200,53.3585,-6.1239,-18.1449,4766.1802,-0.6124,1.5400,-0.1982,Calm,0.2800,-3.0451,7.4492,1.6399
2022-05-27,4.1900,1.7500,4158.2402,3.4313,75.8654,0,2.4400,39.3665,-1.0911,-12.7553,4766.1802,-0.6490,0.9000,-0.4719,Calm,-0.7200,6.5844,1.1353,-3.1773
2022-06-03,4.2100,1.7100,4108.5400,3.4492,76.0769,0,2.5000,39.8267,-2.8689,-13.7981,4766.1802,-0.6854,0.9300,-0.4641,Calm,0.0200,-1.1952,4.2309,-0.8967
2022-06-10,4.5100,1.7500,3900.8601,3.4742,103.5769,1,2.7600,44.6536,-8.1597,-18.1554,4766.1802,-0.7393,1.3000,-0.3497,Calm,0.3000,-5.0548,10.2029,0.8593
2022-06-17,5.1500,1.8600,3674.8401,3.5121,163.7885,1,3.2900,57.3740,-11.7993,-22.8976,4766.1802,-0.8203,1.9700,-0.1059,Elevated,0.6400,-5.7941,19.9941,4.8307
2022-06-24,5.1800,1.9200,3911.7400,3.5533,162.6731,1,3.2600,58.1579,-8.6192,-17.9271,4766.1802,-0.8541,2.1400,-0.0945,Elevated,0.0300,6.4465,11.1610,-1.7107
2022-07-01,5.9200,2.0500,3825.3301,3.6087,231.1346,1,3.8700,67.9940,-12.1087,-19.7401,4766.1802,-0.8695,2.8800,0.1875,Elevated,0.7400,-2.2090,16.3398,0.3704
2022-07-08,5.3600,1.9700,3899.3799,3.6527,170.7308,1,3.3900,60.6982,-10.7601,-18.1865,4766.1802,-0.8853,2.2900,-0.0260,Elevated,-0.5600,1.9358,12.8115,-0.1103
2022-07-15,5.3900,1.9900,3863.1599,3.6952,169.4808,1,3.4000,61.2528,-10.7230,-18.9464,4766.1802,-0.9010,2.2100,-0.0146,Elevated,0.0300,-0.9289,16.6253,3.5186
2022-07-22,4.9600,1.9200,3961.6299,3.7287,123.1346,1,3.0400,54.2729,-10.2036,-16.8804,4766.1802,-0.9078,1.7400,-0.1786,Calm,-0.4300,2.5489,14.5069,0.2772
2022-07-29,4.7700,1.9100,4130.2900,3.7577,101.2308,1,2.8600,50.6367,-6.0285,-13.3417,4766.1802,-0.9099,1.5100,-0.2510,Calm,-0.1900,4.2573,10.9421,-1.4461
2022-08-05,4.4400,1.8600,4145.1899,3.7792,66.0769,0,2.5800,43.6377,-6.5666,-13.0291,4766.1802,-0.9116,1.1200,-0.3768,Calm,-0.3300,0.3607,8.0295,-0.2101
2022-08-12,4.2500,1.7700,4280.1499,3.7963,45.3654,0,2.4800,40.2767,-4.2043,-10.1975,4766.1802,-0.9106,0.8900,-0.4492,Calm,-0.1900,3.2558,4.2966,-4.4319
2022-08-19,4.4500,1.7800,4228.4800,3.8171,63.2885,0,2.6700,43.7593,-4.7998,-11.2816,4766.1802,-0.9100,1.0800,-0.3726,Calm,0.2000,-1.2072,3.3400,-3.5329
2022-08-26,4.6500,1.7800,4057.6599,3.8456,80.4423,0,2.8700,47.2367,-10.0171,-14.8656,4766.1802,-0.9117,1.4800,-0.2961,Calm,0.2000,-4.0398,8.5776,-2.1594
2022-09-02,5.0600,1.8800,3924.2600,3.8825,117.7500,1,3.1800,56.3433,-13.4755,-17.6645,4766.1802,-0.9149,1.9200,-0.1393,Elevated,0.4100,-3.2876,15.0732,3.0931
2022-09-09,4.5700,1.8300,4067.3601,3.9106,65.9423,0,2.7400,45.6376,-8.7745,-14.6621,4766.1802,-0.9182,1.4600,-0.3265,Calm,-0.4900,3.6465,9.5917,-5.0591
2022-09-16,5.0000,1.8400,3873.3301,3.9483,105.1731,1,3.1600,55.1043,-12.6249,-18.7330,4766.1802,-0.9257,1.9600,-0.1620,Elevated,0.4300,-4.7704,14.8965,1.1182
2022-09-23,5.1200,1.8700,3693.2300,3.9881,113.1923,1,3.2500,57.2226,-17.1081,-22.5117,4766.1802,-0.9306,2.0700,-0.1160,Elevated,0.1200,-4.6497,16.9724,7.5208
2022-09-30,5.4300,2.0600,3585.6201,4.0310,139.9038,1,3.3700,62.5000,-17.7051,-24.7695,4766.1802,-0.9398,2.2300,0.0027,Elevated,0.3100,-2.9137,19.5902,14.6053
2022-10-07,5.0200,1.9800,3639.6599,4.0660,95.4038,0,3.0400,55.4275,-17.1173,-23.6357,4766.1802,-0.9418,1.8200,-0.1543,Elevated,-0.4100,1.5071,18.3764,12.7858
2022-10-14,5.1500,2.0900,3583.0701,4.1050,104.5000,1,3.0600,57.5037,-19.8664,-24.8230,4766.1802,-0.9429,2.0300,-0.1044,Elevated,0.1300,-1.5548,20.7841,15.4775
2022-10-21,4.9900,2.0900,3752.7500,4.1419,84.8077,0,2.9000,54.7513,-17.4294,-21.2629,4766.1802,-0.9442,1.9200,-0.1657,Calm,-0.1600,4.7356,12.5617,10.1464
2022-10-28,4.5400,2.0300,3901.0601,4.1700,37.0000,0,2.5100,44.8813,-15.2934,-18.1512,4766.1802,-0.9418,1.4600,-0.3381,Calm,-0.4500,3.9520,5.5449,6.8807
2022-11-04,4.7700,1.9900,3770.5500,4.2017,56.8269,0,2.7800,50.5930,-19.7333,-20.8895,4766.1802,-0.9381,1.6500,-0.2498,Calm,0.2300,-3.3455,15.5890,9.6989
2022-11-11,4.8100,1.9400,3992.9299,4.2348,57.5192,0,2.8700,51.9259,-14.7329,-16.2237,4766.1802,-0.9358,1.7200,-0.2343,Calm,0.0400,5.8978,10.5765,3.2846
2022-11-18,4.6500,1.7900,3965.3401,4.2619,38.8077,0,2.8600,47.0022,-15.5944,-16.8026,4766.1802,-0.9338,1.4100,-0.2956,Calm,-0.1600,-0.6910,13.8369,5.7155
2022-11-25,4.5200,1.7500,4026.1201,4.2792,24.0769,0,2.7700,44.2308,-12.3732,-15.5273,4766.1802,-0.9340,0.9000,-0.3454,Calm,-0.1300,1.5328,13.2440,4.4542
2022-12-02,4.5000,1.7400,4071.7000,4.2973,20.2692,0,2.7600,44.0133,-10.2840,-14.5710,4766.1802,-0.9329,0.9400,-0.3529,Calm,-0.0200,1.1321,12.8430,5.1740
2022-12-09,4.4600,1.7100,3934.3799,4.3198,14.0192,0,2.7500,43.4638,-16.5033,-17.4521,4766.1802,-0.9290,1.1700,-0.3681,Calm,-0.0400,-3.3725,17.0291,9.2640
2022-12-16,4.6700,1.7300,3852.3601,4.3450,32.5000,0,2.9400,47.6384,-16.6271,-19.1730,4766.1802,-0.9253,1.3100,-0.2873,Calm,0.2100,-2.0847,22.5013,14.4646
2022-12-23,4.5900,1.7200,3844.8201,4.3733,21.6731,0,2.8700,45.6490,-18.6418,-19.3312,4766.1802,-0.9179,1.4700,-0.3179,Calm,-0.0800,-0.1957,23.6633,13.0958
2022-12-30,4.7900,1.7100,3839.5000,4.4058,38.4231,0,3.0800,51.4738,-19.4428,-17.9073,4677.0298,-0.9119,1.6900,-0.2409,Calm,0.2000,-0.1384,24.2305,15.9104
